Date,Td,Tm,Ty,"Qmax,m","Qmean,m","Qmin,m","Qmax,y","Qmean,y","Qmin,y",Q
7.12.2013,7,12,2013,42.9,32.19,10.6,71,19.39,1.34,23.7
8.12.2013,8,12,2013,42.9,32.19,10.6,71,19.39,1.34,25.3
9.12.2013,9,12,2013,42.9,32.19,10.6,71,19.39,1.34,22.9
10.12.2013,10,12,2013,42.9,32.19,10.6,71,19.39,1.34,22.9
11.12.2013,11,12,2013,42.9,32.19,10.6,71,19.39,1.34,23.7
12.12.2013,12,12,2013,42.9,32.19,10.6,71,19.39,1.34,42.9
13.12.2013,13,12,2013,42.9,32.19,10.6,71,19.39,1.34,29
14.12.2013,14,12,2013,42.9,32.19,10.6,71,19.39,1.34,34.6
15.12.2013,15,12,2013,42.9,32.19,10.6,71,19.39,1.34,28.1
16.12.2013,16,12,2013,42.9,32.19,10.6,71,19.39,1.34,16.4
17.12.2013,17,12,2013,42.9,32.19,10.6,71,19.39,1.34,10.6
18.12.2013,18,12,2013,42.9,32.19,10.6,71,19.39,1.34,15.8
19.12.2013,19,12,2013,42.9,32.19,10.6,71,19.39,1.34,20
20.12.2013,20,12,2013,42.9,32.19,10.6,71,19.39,1.34,21.4
21.12.2013,21,12,2013,42.9,32.19,10.6,71,19.39,1.34,22.2
22.12.2013,22,12,2013,42.9,32.19,10.6,71,19.39,1.34,22.2
23.12.2013,23,12,2013,42.9,32.19,10.6,71,19.39,1.34,22.2
24.12.2013,24,12,2013,42.9,32.19,10.6,71,19.39,1.34,22.2
25.12.2013,25,12,2013,42.9,32.19,10.6,71,19.39,1.34,18.5
26.12.2013,26,12,2013,42.9,32.19,10.6,71,19.39,1.34,15.2
27.12.2013,27,12,2013,42.9,32.19,10.6,71,19.39,1.34,14.6
28.12.2013,28,12,2013,42.9,32.19,10.6,71,19.39,1.34,14.6
29.12.2013,29,12,2013,42.9,32.19,10.6,71,19.39,1.34,21.4
30.12.2013,30,12,2013,42.9,32.19,10.6,71,19.39,1.34,28.1
31.12.2013,31,12,2013,42.9,32.19,10.6,71,19.39,1.34,28.1
1.01.2014,1,1,2014,32.7,34.95,13.4,71,19.39,1.34,29.9
2.01.2014,2,1,2014,32.7,34.95,13.4,71,19.39,1.34,27.2
3.01.2014,3,1,2014,32.7,34.95,13.4,71,19.39,1.34,32.7
4.01.2014,4,1,2014,32.7,34.95,13.4,71,19.39,1.34,31.8
5.01.2014,5,1,2014,32.7,34.95,13.4,71,19.39,1.34,32.7
6.01.2014,6,1,2014,32.7,34.95,13.4,71,19.39,1.34,28.1
7.01.2014,7,1,2014,32.7,34.95,13.4,71,19.39,1.34,26.2
8.01.2014,8,1,2014,32.7,34.95,13.4,71,19.39,1.34,29
9.01.2014,9,1,2014,32.7,34.95,13.4,71,19.39,1.34,29
10.01.2014,10,1,2014,32.7,34.95,13.4,71,19.39,1.34,30.8
11.01.2014,11,1,2014,32.7,34.95,13.4,71,19.39,1.34,25.3
12.01.2014,12,1,2014,32.7,34.95,13.4,71,19.39,1.34,24.4
13.01.2014,13,1,2014,32.7,34.95,13.4,71,19.39,1.34,24.4
14.01.2014,14,1,2014,32.7,34.95,13.4,71,19.39,1.34,26.2
15.01.2014,15,1,2014,32.7,34.95,13.4,71,19.39,1.34,21.4
16.01.2014,16,1,2014,32.7,34.95,13.4,71,19.39,1.34,20
17.01.2014,17,1,2014,32.7,34.95,13.4,71,19.39,1.34,17.7
18.01.2014,18,1,2014,32.7,34.95,13.4,71,19.39,1.34,17.7
19.01.2014,19,1,2014,32.7,34.95,13.4,71,19.39,1.34,13.4
20.01.2014,20,1,2014,32.7,34.95,13.4,71,19.39,1.34,15.8
21.01.2014,21,1,2014,32.7,34.95,13.4,71,19.39,1.34,22.2
22.01.2014,22,1,2014,32.7,34.95,13.4,71,19.39,1.34,25.3
23.01.2014,23,1,2014,32.7,34.95,13.4,71,19.39,1.34,26.2
24.01.2014,24,1,2014,32.7,34.95,13.4,71,19.39,1.34,23.7
25.01.2014,25,1,2014,32.7,34.95,13.4,71,19.39,1.34,20.7
26.01.2014,26,1,2014,32.7,34.95,13.4,71,19.39,1.34,17
27.01.2014,27,1,2014,32.7,34.95,13.4,71,19.39,1.34,20
28.01.2014,28,1,2014,32.7,34.95,13.4,71,19.39,1.34,20.7
29.01.2014,29,1,2014,32.7,34.95,13.4,71,19.39,1.34,19.2
30.01.2014,30,1,2014,32.7,34.95,13.4,71,19.39,1.34,19.2
31.01.2014,31,1,2014,32.7,34.95,13.4,71,19.39,1.34,25.3
1.02.2014,1,2,2014,39.8,45.47,9.21,71,19.39,1.34,22.2
2.02.2014,2,2,2014,39.8,45.47,9.21,71,19.39,1.34,12.2
3.02.2014,3,2,2014,39.8,45.47,9.21,71,19.39,1.34,38.8
4.02.2014,4,2,2014,39.8,45.47,9.21,71,19.39,1.34,39.8
5.02.2014,5,2,2014,39.8,45.47,9.21,71,19.39,1.34,32.7
6.02.2014,6,2,2014,39.8,45.47,9.21,71,19.39,1.34,17.7
7.02.2014,7,2,2014,39.8,45.47,9.21,71,19.39,1.34,17
8.02.2014,8,2,2014,39.8,45.47,9.21,71,19.39,1.34,15.8
9.02.2014,9,2,2014,39.8,45.47,9.21,71,19.39,1.34,9.21
10.02.2014,10,2,2014,39.8,45.47,9.21,71,19.39,1.34,13.4
11.02.2014,11,2,2014,39.8,45.47,9.21,71,19.39,1.34,21.4
12.02.2014,12,2,2014,39.8,45.47,9.21,71,19.39,1.34,26.2
13.02.2014,13,2,2014,39.8,45.47,9.21,71,19.39,1.34,20
14.02.2014,14,2,2014,39.8,45.47,9.21,71,19.39,1.34,21.4
15.02.2014,15,2,2014,39.8,45.47,9.21,71,19.39,1.34,20.7
16.02.2014,16,2,2014,39.8,45.47,9.21,71,19.39,1.34,17
17.02.2014,17,2,2014,39.8,45.47,9.21,71,19.39,1.34,18.5
18.02.2014,18,2,2014,39.8,45.47,9.21,71,19.39,1.34,19.2
19.02.2014,19,2,2014,39.8,45.47,9.21,71,19.39,1.34,22.2
20.02.2014,20,2,2014,39.8,45.47,9.21,71,19.39,1.34,19.2
21.02.2014,21,2,2014,39.8,45.47,9.21,71,19.39,1.34,21.4
22.02.2014,22,2,2014,39.8,45.47,9.21,71,19.39,1.34,17.7
23.02.2014,23,2,2014,39.8,45.47,9.21,71,19.39,1.34,9.66
24.02.2014,24,2,2014,39.8,45.47,9.21,71,19.39,1.34,15.2
25.02.2014,25,2,2014,39.8,45.47,9.21,71,19.39,1.34,27.2
26.02.2014,26,2,2014,39.8,45.47,9.21,71,19.39,1.34,30.8
27.02.2014,27,2,2014,39.8,45.47,9.21,71,19.39,1.34,26.2
28.02.2014,28,2,2014,39.8,45.47,9.21,71,19.39,1.34,29.9
1.03.2014,1,3,2014,70.6,119.83,14,71,19.39,1.34,14
2.03.2014,2,3,2014,70.6,119.83,14,71,19.39,1.34,20.7
3.03.2014,3,3,2014,70.6,119.83,14,71,19.39,1.34,31.8
4.03.2014,4,3,2014,70.6,119.83,14,71,19.39,1.34,28.1
5.03.2014,5,3,2014,70.6,119.83,14,71,19.39,1.34,22.2
6.03.2014,6,3,2014,70.6,119.83,14,71,19.39,1.34,19.2
7.03.2014,7,3,2014,70.6,119.83,14,71,19.39,1.34,23.7
8.03.2014,8,3,2014,70.6,119.83,14,71,19.39,1.34,19.2
9.03.2014,9,3,2014,70.6,119.83,14,71,19.39,1.34,17
10.03.2014,10,3,2014,70.6,119.83,14,71,19.39,1.34,43.9
11.03.2014,11,3,2014,70.6,119.83,14,71,19.39,1.34,45.1
12.03.2014,12,3,2014,70.6,119.83,14,71,19.39,1.34,70.6
13.03.2014,13,3,2014,70.6,119.83,14,71,19.39,1.34,55.6
14.03.2014,14,3,2014,70.6,119.83,14,71,19.39,1.34,41.8
15.03.2014,15,3,2014,70.6,119.83,14,71,19.39,1.34,52.1
16.03.2014,16,3,2014,70.6,119.83,14,71,19.39,1.34,69.3
17.03.2014,17,3,2014,70.6,119.83,14,71,19.39,1.34,64.3
18.03.2014,18,3,2014,70.6,119.83,14,71,19.39,1.34,53.3
19.03.2014,19,3,2014,70.6,119.83,14,71,19.39,1.34,34.6
20.03.2014,20,3,2014,70.6,119.83,14,71,19.39,1.34,30.8
21.03.2014,21,3,2014,70.6,119.83,14,71,19.39,1.34,36.7
22.03.2014,22,3,2014,70.6,119.83,14,71,19.39,1.34,45.1
23.03.2014,23,3,2014,70.6,119.83,14,71,19.39,1.34,29
24.03.2014,24,3,2014,70.6,119.83,14,71,19.39,1.34,33.6
25.03.2014,25,3,2014,70.6,119.83,14,71,19.39,1.34,39.8
26.03.2014,26,3,2014,70.6,119.83,14,71,19.39,1.34,47.4
27.03.2014,27,3,2014,70.6,119.83,14,71,19.39,1.34,43.9
28.03.2014,28,3,2014,70.6,119.83,14,71,19.39,1.34,42.9
29.03.2014,29,3,2014,70.6,119.83,14,71,19.39,1.34,37.7
30.03.2014,30,3,2014,70.6,119.83,14,71,19.39,1.34,30.8
31.03.2014,31,3,2014,70.6,119.83,14,71,19.39,1.34,46.2
1.04.2014,1,4,2014,50.9,178.18,17,71,19.39,1.34,40.8
2.04.2014,2,4,2014,50.9,178.18,17,71,19.39,1.34,33.6
3.04.2014,3,4,2014,50.9,178.18,17,71,19.39,1.34,39.8
4.04.2014,4,4,2014,50.9,178.18,17,71,19.39,1.34,46.2
5.04.2014,5,4,2014,50.9,178.18,17,71,19.39,1.34,43.9
6.04.2014,6,4,2014,50.9,178.18,17,71,19.39,1.34,19.2
7.04.2014,7,4,2014,50.9,178.18,17,71,19.39,1.34,50.9
8.04.2014,8,4,2014,50.9,178.18,17,71,19.39,1.34,48.6
9.04.2014,9,4,2014,50.9,178.18,17,71,19.39,1.34,41.8
10.04.2014,10,4,2014,50.9,178.18,17,71,19.39,1.34,34.6
11.04.2014,11,4,2014,50.9,178.18,17,71,19.39,1.34,41.8
12.04.2014,12,4,2014,50.9,178.18,17,71,19.39,1.34,41.8
13.04.2014,13,4,2014,50.9,178.18,17,71,19.39,1.34,17
14.04.2014,14,4,2014,50.9,178.18,17,71,19.39,1.34,45.1
15.04.2014,15,4,2014,50.9,178.18,17,71,19.39,1.34,37.7
16.04.2014,16,4,2014,50.9,178.18,17,71,19.39,1.34,34.6
17.04.2014,17,4,2014,50.9,178.18,17,71,19.39,1.34,34.6
18.04.2014,18,4,2014,50.9,178.18,17,71,19.39,1.34,36.7
19.04.2014,19,4,2014,50.9,178.18,17,71,19.39,1.34,38.8
20.04.2014,20,4,2014,50.9,178.18,17,71,19.39,1.34,22.2
21.04.2014,21,4,2014,50.9,178.18,17,71,19.39,1.34,35.7
22.04.2014,22,4,2014,50.9,178.18,17,71,19.39,1.34,38.8
23.04.2014,23,4,2014,50.9,178.18,17,71,19.39,1.34,43.9
24.04.2014,24,4,2014,50.9,178.18,17,71,19.39,1.34,42.9
25.04.2014,25,4,2014,50.9,178.18,17,71,19.39,1.34,35.7
26.04.2014,26,4,2014,50.9,178.18,17,71,19.39,1.34,27.2
27.04.2014,27,4,2014,50.9,178.18,17,71,19.39,1.34,20.7
28.04.2014,28,4,2014,50.9,178.18,17,71,19.39,1.34,27.2
29.04.2014,29,4,2014,50.9,178.18,17,71,19.39,1.34,27.2
30.04.2014,30,4,2014,50.9,178.18,17,71,19.39,1.34,31.8
1.05.2014,1,5,2014,34.6,105.63,10.6,71,19.39,1.34,33.6
2.05.2014,2,5,2014,34.6,105.63,10.6,71,19.39,1.34,32.7
3.05.2014,3,5,2014,34.6,105.63,10.6,71,19.39,1.34,27.2
4.05.2014,4,5,2014,34.6,105.63,10.6,71,19.39,1.34,10.6
5.05.2014,5,5,2014,34.6,105.63,10.6,71,19.39,1.34,23.7
6.05.2014,6,5,2014,34.6,105.63,10.6,71,19.39,1.34,34.6
7.05.2014,7,5,2014,34.6,105.63,10.6,71,19.39,1.34,32.7
8.05.2014,8,5,2014,34.6,105.63,10.6,71,19.39,1.34,23.7
9.05.2014,9,5,2014,34.6,105.63,10.6,71,19.39,1.34,20
10.05.2014,10,5,2014,34.6,105.63,10.6,71,19.39,1.34,26.2
11.05.2014,11,5,2014,34.6,105.63,10.6,71,19.39,1.34,17.7
12.05.2014,12,5,2014,34.6,105.63,10.6,71,19.39,1.34,19.2
13.05.2014,13,5,2014,34.6,105.63,10.6,71,19.39,1.34,25.3
14.05.2014,14,5,2014,34.6,105.63,10.6,71,19.39,1.34,23.7
15.05.2014,15,5,2014,34.6,105.63,10.6,71,19.39,1.34,25.3
16.05.2014,16,5,2014,34.6,105.63,10.6,71,19.39,1.34,21.4
17.05.2014,17,5,2014,34.6,105.63,10.6,71,19.39,1.34,20.7
18.05.2014,18,5,2014,34.6,105.63,10.6,71,19.39,1.34,12.2
19.05.2014,19,5,2014,34.6,105.63,10.6,71,19.39,1.34,10.6
20.05.2014,20,5,2014,34.6,105.63,10.6,71,19.39,1.34,22.2
21.05.2014,21,5,2014,34.6,105.63,10.6,71,19.39,1.34,22.2
22.05.2014,22,5,2014,34.6,105.63,10.6,71,19.39,1.34,21.4
23.05.2014,23,5,2014,34.6,105.63,10.6,71,19.39,1.34,22.2
24.05.2014,24,5,2014,34.6,105.63,10.6,71,19.39,1.34,21.4
25.05.2014,25,5,2014,34.6,105.63,10.6,71,19.39,1.34,15.2
26.05.2014,26,5,2014,34.6,105.63,10.6,71,19.39,1.34,15.2
27.05.2014,27,5,2014,34.6,105.63,10.6,71,19.39,1.34,28.1
28.05.2014,28,5,2014,34.6,105.63,10.6,71,19.39,1.34,25.3
29.05.2014,29,5,2014,34.6,105.63,10.6,71,19.39,1.34,25.3
30.05.2014,30,5,2014,34.6,105.63,10.6,71,19.39,1.34,27.2
31.05.2014,31,5,2014,34.6,105.63,10.6,71,19.39,1.34,29
1.06.2014,1,6,2014,41.8,54.32,4,71,19.39,1.34,17.7
2.06.2014,2,6,2014,41.8,54.32,4,71,19.39,1.34,15.8
3.06.2014,3,6,2014,41.8,54.32,4,71,19.39,1.34,26.2
4.06.2014,4,6,2014,41.8,54.32,4,71,19.39,1.34,38.8
5.06.2014,5,6,2014,41.8,54.32,4,71,19.39,1.34,35.7
6.06.2014,6,6,2014,41.8,54.32,4,71,19.39,1.34,32.7
7.06.2014,7,6,2014,41.8,54.32,4,71,19.39,1.34,41.8
8.06.2014,8,6,2014,41.8,54.32,4,71,19.39,1.34,16.4
9.06.2014,9,6,2014,41.8,54.32,4,71,19.39,1.34,17.7
10.06.2014,10,6,2014,41.8,54.32,4,71,19.39,1.34,29
11.06.2014,11,6,2014,41.8,54.32,4,71,19.39,1.34,28.1
12.06.2014,12,6,2014,41.8,54.32,4,71,19.39,1.34,27.2
13.06.2014,13,6,2014,41.8,54.32,4,71,19.39,1.34,25.3
14.06.2014,14,6,2014,41.8,54.32,4,71,19.39,1.34,24.4
15.06.2014,15,6,2014,41.8,54.32,4,71,19.39,1.34,15.8
16.06.2014,16,6,2014,41.8,54.32,4,71,19.39,1.34,13.4
17.06.2014,17,6,2014,41.8,54.32,4,71,19.39,1.34,22.9
18.06.2014,18,6,2014,41.8,54.32,4,71,19.39,1.34,19.2
19.06.2014,19,6,2014,41.8,54.32,4,71,19.39,1.34,18.5
20.06.2014,20,6,2014,41.8,54.32,4,71,19.39,1.34,18.5
21.06.2014,21,6,2014,41.8,54.32,4,71,19.39,1.34,15.2
22.06.2014,22,6,2014,41.8,54.32,4,71,19.39,1.34,9.66
23.06.2014,23,6,2014,41.8,54.32,4,71,19.39,1.34,9.66
24.06.2014,24,6,2014,41.8,54.32,4,71,19.39,1.34,19.2
25.06.2014,25,6,2014,41.8,54.32,4,71,19.39,1.34,14.6
26.06.2014,26,6,2014,41.8,54.32,4,71,19.39,1.34,14.6
27.06.2014,27,6,2014,41.8,54.32,4,71,19.39,1.34,10.1
28.06.2014,28,6,2014,41.8,54.32,4,71,19.39,1.34,4
29.06.2014,29,6,2014,41.8,54.32,4,71,19.39,1.34,4.55
30.06.2014,30,6,2014,41.8,54.32,4,71,19.39,1.34,4
1.07.2014,1,7,2014,8.76,20.67,1.7,71,19.39,1.34,7.42
2.07.2014,2,7,2014,8.76,20.67,1.7,71,19.39,1.34,7.86
3.07.2014,3,7,2014,8.76,20.67,1.7,71,19.39,1.34,8.76
4.07.2014,4,7,2014,8.76,20.67,1.7,71,19.39,1.34,7.86
5.07.2014,5,7,2014,8.76,20.67,1.7,71,19.39,1.34,4.82
6.07.2014,6,7,2014,8.76,20.67,1.7,71,19.39,1.34,2.02
7.07.2014,7,7,2014,8.76,20.67,1.7,71,19.39,1.34,2.21
8.07.2014,8,7,2014,8.76,20.67,1.7,71,19.39,1.34,5.16
9.07.2014,9,7,2014,8.76,20.67,1.7,71,19.39,1.34,6.18
10.07.2014,10,7,2014,8.76,20.67,1.7,71,19.39,1.34,5.16
11.07.2014,11,7,2014,8.76,20.67,1.7,71,19.39,1.34,5.16
12.07.2014,12,7,2014,8.76,20.67,1.7,71,19.39,1.34,5.16
13.07.2014,13,7,2014,8.76,20.67,1.7,71,19.39,1.34,4
14.07.2014,14,7,2014,8.76,20.67,1.7,71,19.39,1.34,4.55
15.07.2014,15,7,2014,8.76,20.67,1.7,71,19.39,1.34,3.24
16.07.2014,16,7,2014,8.76,20.67,1.7,71,19.39,1.34,4.27
17.07.2014,17,7,2014,8.76,20.67,1.7,71,19.39,1.34,4.27
18.07.2014,18,7,2014,8.76,20.67,1.7,71,19.39,1.34,4.27
19.07.2014,19,7,2014,8.76,20.67,1.7,71,19.39,1.34,5.5
20.07.2014,20,7,2014,8.76,20.67,1.7,71,19.39,1.34,3.72
21.07.2014,21,7,2014,8.76,20.67,1.7,71,19.39,1.34,4.27
22.07.2014,22,7,2014,8.76,20.67,1.7,71,19.39,1.34,3.24
23.07.2014,23,7,2014,8.76,20.67,1.7,71,19.39,1.34,3.01
24.07.2014,24,7,2014,8.76,20.67,1.7,71,19.39,1.34,4.55
25.07.2014,25,7,2014,8.76,20.67,1.7,71,19.39,1.34,4.55
26.07.2014,26,7,2014,8.76,20.67,1.7,71,19.39,1.34,4.27
27.07.2014,27,7,2014,8.76,20.67,1.7,71,19.39,1.34,3.72
28.07.2014,28,7,2014,8.76,20.67,1.7,71,19.39,1.34,2.39
29.07.2014,29,7,2014,8.76,20.67,1.7,71,19.39,1.34,2.02
30.07.2014,30,7,2014,8.76,20.67,1.7,71,19.39,1.34,1.7
31.07.2014,31,7,2014,8.76,20.67,1.7,71,19.39,1.34,1.7
1.08.2014,1,8,2014,13.4,11.03,1.54,71,19.39,1.34,1.54
2.08.2014,2,8,2014,13.4,11.03,1.54,71,19.39,1.34,1.54
3.08.2014,3,8,2014,13.4,11.03,1.54,71,19.39,1.34,2.02
4.08.2014,4,8,2014,13.4,11.03,1.54,71,19.39,1.34,2.02
5.08.2014,5,8,2014,13.4,11.03,1.54,71,19.39,1.34,3.45
6.08.2014,6,8,2014,13.4,11.03,1.54,71,19.39,1.34,6.18
7.08.2014,7,8,2014,13.4,11.03,1.54,71,19.39,1.34,4.55
8.08.2014,8,8,2014,13.4,11.03,1.54,71,19.39,1.34,5.5
9.08.2014,9,8,2014,13.4,11.03,1.54,71,19.39,1.34,5.16
10.08.2014,10,8,2014,13.4,11.03,1.54,71,19.39,1.34,5.16
11.08.2014,11,8,2014,13.4,11.03,1.54,71,19.39,1.34,4.82
12.08.2014,12,8,2014,13.4,11.03,1.54,71,19.39,1.34,4.82
13.08.2014,13,8,2014,13.4,11.03,1.54,71,19.39,1.34,5.16
14.08.2014,14,8,2014,13.4,11.03,1.54,71,19.39,1.34,6.18
15.08.2014,15,8,2014,13.4,11.03,1.54,71,19.39,1.34,4.55
16.08.2014,16,8,2014,13.4,11.03,1.54,71,19.39,1.34,4
17.08.2014,17,8,2014,13.4,11.03,1.54,71,19.39,1.34,5.5
18.08.2014,18,8,2014,13.4,11.03,1.54,71,19.39,1.34,4.82
19.08.2014,19,8,2014,13.4,11.03,1.54,71,19.39,1.34,11
20.08.2014,20,8,2014,13.4,11.03,1.54,71,19.39,1.34,11
21.08.2014,21,8,2014,13.4,11.03,1.54,71,19.39,1.34,13.4
22.08.2014,22,8,2014,13.4,11.03,1.54,71,19.39,1.34,12.2
23.08.2014,23,8,2014,13.4,11.03,1.54,71,19.39,1.34,5.16
24.08.2014,24,8,2014,13.4,11.03,1.54,71,19.39,1.34,7.42
25.08.2014,25,8,2014,13.4,11.03,1.54,71,19.39,1.34,6.97
26.08.2014,26,8,2014,13.4,11.03,1.54,71,19.39,1.34,7.86
27.08.2014,27,8,2014,13.4,11.03,1.54,71,19.39,1.34,5.5
28.08.2014,28,8,2014,13.4,11.03,1.54,71,19.39,1.34,4.82
29.08.2014,29,8,2014,13.4,11.03,1.54,71,19.39,1.34,4.82
30.08.2014,30,8,2014,13.4,11.03,1.54,71,19.39,1.34,4
31.08.2014,31,8,2014,13.4,11.03,1.54,71,19.39,1.34,3.24
1.09.2014,1,9,2014,15.8,11.06,1.7,71,19.39,1.34,3.45
2.09.2014,2,9,2014,15.8,11.06,1.7,71,19.39,1.34,3.24
3.09.2014,3,9,2014,15.8,11.06,1.7,71,19.39,1.34,2.21
4.09.2014,4,9,2014,15.8,11.06,1.7,71,19.39,1.34,1.87
5.09.2014,5,9,2014,15.8,11.06,1.7,71,19.39,1.34,1.87
6.09.2014,6,9,2014,15.8,11.06,1.7,71,19.39,1.34,1.87
7.09.2014,7,9,2014,15.8,11.06,1.7,71,19.39,1.34,1.87
8.09.2014,8,9,2014,15.8,11.06,1.7,71,19.39,1.34,1.87
9.09.2014,9,9,2014,15.8,11.06,1.7,71,19.39,1.34,1.7
10.09.2014,10,9,2014,15.8,11.06,1.7,71,19.39,1.34,2.39
11.09.2014,11,9,2014,15.8,11.06,1.7,71,19.39,1.34,4.55
12.09.2014,12,9,2014,15.8,11.06,1.7,71,19.39,1.34,3.01
13.09.2014,13,9,2014,15.8,11.06,1.7,71,19.39,1.34,2.79
14.09.2014,14,9,2014,15.8,11.06,1.7,71,19.39,1.34,2.79
15.09.2014,15,9,2014,15.8,11.06,1.7,71,19.39,1.34,3.24
16.09.2014,16,9,2014,15.8,11.06,1.7,71,19.39,1.34,4
17.09.2014,17,9,2014,15.8,11.06,1.7,71,19.39,1.34,5.16
18.09.2014,18,9,2014,15.8,11.06,1.7,71,19.39,1.34,8.76
19.09.2014,19,9,2014,15.8,11.06,1.7,71,19.39,1.34,9.66
20.09.2014,20,9,2014,15.8,11.06,1.7,71,19.39,1.34,15.2
21.09.2014,21,9,2014,15.8,11.06,1.7,71,19.39,1.34,8.31
22.09.2014,22,9,2014,15.8,11.06,1.7,71,19.39,1.34,8.31
23.09.2014,23,9,2014,15.8,11.06,1.7,71,19.39,1.34,9.21
24.09.2014,24,9,2014,15.8,11.06,1.7,71,19.39,1.34,8.31
25.09.2014,25,9,2014,15.8,11.06,1.7,71,19.39,1.34,7.42
26.09.2014,26,9,2014,15.8,11.06,1.7,71,19.39,1.34,6.97
27.09.2014,27,9,2014,15.8,11.06,1.7,71,19.39,1.34,9.21
28.09.2014,28,9,2014,15.8,11.06,1.7,71,19.39,1.34,15.8
29.09.2014,29,9,2014,15.8,11.06,1.7,71,19.39,1.34,10.6
30.09.2014,30,9,2014,15.8,11.06,1.7,71,19.39,1.34,7.86